text,sensitive_data_level
"Xã Hải Phú, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Thượng Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Sơn Lộc, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Hưng Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Đồng Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Đức Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Thị trấn Phong Nha, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Vạn Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Phú Định, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Trung Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Tây Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Hòa Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Đại Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Nhân Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Tân Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Nam Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Xã Lý Trạch, Huyện Bố Trạch, Tỉnh Quảng Bình",3
"Thị trấn Quán Hàu, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Trường Sơn, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Lương Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Vĩnh Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Võ Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Hải Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Hàm Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Duy Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Gia Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Trường Xuân, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Hiền Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Tân Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Xuân Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã An Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Xã Vạn Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình",3
"Thị trấn NT Lệ Ninh, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Thị trấn Kiến Giang, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Hồng Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Ngư Thủy Bắc, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Hoa Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Thanh Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã An Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Phong Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Cam Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Ngân Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Sơn Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Lộc Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Liên Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Hưng Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Dương Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Tân Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Phú Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Xuân Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Mỹ Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Ngư Thủy , Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Mai Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Sen Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Thái Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Kim Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Trường Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Xã Lâm Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình",3
"Phường Ba Đồn, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Phường Quảng Long, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Phường Quảng Thọ, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Tiên, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Trung, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Phường Quảng Phong, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Phường Quảng Thuận, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Tân, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Hải, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Sơn, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Lộc, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Thủy, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Văn, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Phường Quảng Phúc, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Hòa, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Xã Quảng Minh, Thị xã Ba Đồn, Tỉnh Quảng Bình",3
"Phường Đông Giang, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường 4, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",3
"Phường 1, Thị xã Quảng Trị, Tỉnh Quảng Trị",3
"Phường An Đôn, Thị xã Quảng Trị, Tỉnh Quảng Trị",3
"Phường 2, Thị xã Quảng Trị, Tỉnh Quảng Trị",3
"Phường 3, Thị xã Quảng Trị, Tỉnh Quảng Trị",3
"Xã Hải Lệ, Thị xã Quảng Trị, Tỉnh Quảng Trị",3
"Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Thị trấn Bến Quan, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Thái, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Tú, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Chấp, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Trung Nam, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Kim Thạch, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Long, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Khê, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Hòa, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Thủy, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Lâm, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Hiền Thành, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Thị trấn Cửa Tùng, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Hà, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Sơn, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Giang, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Xã Vĩnh Ô, Huyện Vĩnh Linh, Tỉnh Quảng Trị",3
"Thị trấn Khe Sanh, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Thị trấn Lao Bảo, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Hướng Lập, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Hướng Việt, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Hướng Phùng, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Hướng Sơn, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Hướng Linh, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Tân Hợp, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Hướng Tân, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Tân Thành, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Tân Long, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Tân Lập, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Tân Liên, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Húc, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Thuận, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Hướng Lộc, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Ba Tầng, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Thanh, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã  A Dơi, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Lìa, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Xã Xy, Huyện Hướng Hóa, Tỉnh Quảng Trị",3
"Thị trấn Gio Linh, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Thị trấn Cửa Việt, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Trung Giang, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Trung Hải, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Trung Sơn, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Phong Bình, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Gio Mỹ, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Gio Hải, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Gio An, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Gio Châu, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Gio Việt, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Linh Trường, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Gio Sơn, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Gio Mai, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Hải Thái, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Linh Hải, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",3
"Thị trấn Krông Klang, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Mò Ó, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Hướng Hiệp, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Đa Krông, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Triệu Nguyên, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Ba Lòng, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Ba Nang, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Tà Long, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Húc Nghì, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã A Vao, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã Tà Rụt, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã A Bung, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Xã A Ngo, Huyện Đa Krông, Tỉnh Quảng Trị",3
"Thị trấn Cam Lộ, Huyện Cam Lộ, Tỉnh Quảng Trị",3
"Xã Cam Tuyền, Huyện Cam Lộ, Tỉnh Quảng Trị",3
"Xã Thanh An, Huyện Cam Lộ, Tỉnh Quảng Trị",3
"Xã Cam Thủy, Huyện Cam Lộ, Tỉnh Quảng Trị",3
"Xã Cam Thành, Huyện Cam Lộ, Tỉnh Quảng Trị",3
"Xã Cam Hiếu, Huyện Cam Lộ, Tỉnh Quảng Trị",3
"Xã Cam Chính, Huyện Cam Lộ, Tỉnh Quảng Trị",3
"Xã Cam Nghĩa, Huyện Cam Lộ, Tỉnh Quảng Trị",3
"Thị Trấn Ái Tử, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu An, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Vân, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Phước, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Độ, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Trạch, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Thuận, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Đại, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Hòa, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Lăng, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Sơn, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Long, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Tài, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Trung, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Ái, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Thượng, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Giang, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Xã Triệu Thành, Huyện Triệu Phong, Tỉnh Quảng Trị",3
"Thị trấn Diên Sanh, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải An, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Ba, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Quy, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Quế, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Hưng, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Phú, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Thượng, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Dương, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Định, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Lâm, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Phong, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Trường, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Sơn, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Chánh, Huyện Hải Lăng, Tỉnh Quảng Trị",3
"Xã Hải Khê, Huyện Hải Lăng, Tỉnh Quảng Trị",3
", Huyện Cồn Cỏ, Tỉnh Quảng Trị",3
"Phường Tây Lộc, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Thuận Lộc, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Gia Hội, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Phú Hậu, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Thuận Hòa, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Đông Ba, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Kim Long, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Vỹ Dạ, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Phường Đúc, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Vĩnh Ninh, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Phú Hội, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Phú Nhuận, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Xuân Phú, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Trường An, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Phước Vĩnh, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường An Cựu, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường An Hòa, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Hương Sơ, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Thuỷ Biều, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Hương Long, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Thuỷ Xuân, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường An Đông, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường An Tây, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Thuận An, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Xã Phú Dương, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Xã Phú Mậu, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Xã Phú Thanh, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Phú Thượng, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Thủy Vân, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Xã Thủy Bằng, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Xã Hải Dương, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Xã Hương Phong, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Hương Vinh, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Hương An, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Phường Hương Hồ, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Xã Hương Thọ, Thành phố Huế, Tỉnh Thừa Thiên Huế",3
"Thị trấn Phong Điền, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Điền Hương, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Điền Môn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Bình, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Điền Hòa, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Chương, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Hải, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Điền Hải, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Hòa, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Thu, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Hiền, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Xuân, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phong Sơn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế",3
"Thị trấn Sịa, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Thái, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Ngạn, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Lợi, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Công, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Phước, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Vinh, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng An, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Thành, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Thọ, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Phú, Huyện Quảng Điền, Tỉnh Thừa Thiên Huế",3
"Xã Phú Thuận, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Phú An, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Phú Hải, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Phú Xuân, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Phú Diên, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Phú Mỹ, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Phú Hồ, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Vinh Xuân, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Phú Lương, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Thị trấn Phú Đa, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Vinh Thanh, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Vinh An, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Phú Gia, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Xã Vinh Hà, Huyện Phú Vang, Tỉnh Thừa Thiên Huế",3
"Phường Phú Bài, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Xã Thủy Thanh, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Phường Thủy Dương, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Phường Thủy Phương, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Phường Thủy Châu, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Phường Thủy Lương, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Xã Thủy Tân, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Xã Thủy Phù, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Xã Phú Sơn, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Xã Dương Hòa, Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế",3
"Phường Tứ Hạ, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Xã Hương Toàn, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Phường Hương Vân, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Phường Hương Văn, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Phường Hương Xuân, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Phường Hương Chữ, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Xã Hương Bình, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Xã Bình Tiến, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Xã Bình Thành, Thị xã Hương Trà, Tỉnh Thừa Thiên Huế",3
"Thị trấn A Lưới, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hồng Vân, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hồng Hạ, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hồng Kim, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Trung Sơn, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hương Nguyên, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hồng Bắc, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã A Ngo, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Sơn Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Phú Vinh, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hương Phong, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Quảng Nhâm, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hồng Thượng, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hồng Thái, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã A Roàng, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Đông Sơn, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Lâm Đớt, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Xã Hồng Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế",3
"Thị trấn Phú Lộc, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Thị trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Vinh Mỹ, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Vinh Hưng, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Giang Hải, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Vinh Hiền, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Bổn, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Sơn, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Bình, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Vĩnh, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc An, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Điền, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Thủy, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Trì, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Tiến, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Lộc Hòa, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Xã Xuân Lộc, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế",3
"Thị trấn Khe Tre, Huyện Nam Đông, Tỉnh Thừa Thiên Huế",3
"Xã Hương Phú, Huyện Nam Đông, Tỉnh Thừa Thiên Huế",3
"Xã Hương Sơn, Huyện Nam Đông, Tỉnh Thừa Thiên Huế",3
"Xã Hương Lộc, Huyện Nam Đông, Tỉnh Thừa Thiên Huế",3
"Xã Thượng Quảng, Huyện Nam Đông, Tỉnh Thừa Thiên Huế",3
"Xã Hương Xuân, Huyện Nam Đông, Tỉnh Thừa Thiên Huế",3
"Xã Hương Hữu, Huyện Nam Đông, Tỉnh Thừa Thiên Huế",3
