text,sensitive_data_level
"Phường Cam Phúc Nam, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Phường Cam Lộc, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Phường Cam Phú, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Phường Ba Ngòi, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Phường Cam Thuận, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Phường Cam Lợi, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Phường Cam Linh, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Xã Cam Thành Nam, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Xã Cam Phước Đông, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Xã Cam Thịnh Tây, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Xã Cam Thịnh Đông, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Xã Cam Lập, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Xã Cam Bình, Thành phố Cam Ranh, Tỉnh Khánh Hòa",3
"Xã Cam Tân, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam Hòa, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam Hải Đông, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam Hải Tây, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Sơn Tân, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam Hiệp Bắc, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Thị trấn Cam Đức, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam Hiệp Nam, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam Phước Tây, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam Thành Bắc, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam An Bắc, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Cam An Nam, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Suối Cát, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Xã Suối Tân, Huyện Cam Lâm, Tỉnh Khánh Hòa",3
"Thị trấn Vạn Giã, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Đại Lãnh, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Phước, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Long, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Bình, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Thọ, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Khánh, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Phú, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Lương, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Thắng, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Thạnh, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Xuân Sơn, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Xã Vạn Hưng, Huyện Vạn Ninh, Tỉnh Khánh Hòa",3
"Phường Ninh Hiệp, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Sơn, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Tây, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Thượng, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh An, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Phường Ninh Hải, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Thọ, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Trung, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Sim, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Xuân, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Thân, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Phường Ninh Diêm, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Đông, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Phường Ninh Thủy, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Phường Ninh Đa, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Phụng, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Bình, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Phước, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Phú, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Tân, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Quang, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Phường Ninh Giang, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Phường Ninh Hà, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Hưng, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Lộc, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Ích, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Xã Ninh Vân, Thị xã Ninh Hòa, Tỉnh Khánh Hòa",3
"Thị trấn Khánh Vĩnh, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Khánh Hiệp, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Khánh Bình, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Khánh Trung, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Khánh Đông, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Khánh Thượng, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Khánh Nam, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Sông Cầu, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Giang Ly, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Cầu Bà, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Liên Sang, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Khánh Thành, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Khánh Phú, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Xã Sơn Thái, Huyện Khánh Vĩnh, Tỉnh Khánh Hòa",3
"Thị trấn Diên Khánh, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Lâm, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Điền, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Xuân, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Sơn, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Đồng, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Phú, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Thọ, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Phước, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Lạc, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Tân, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Hòa, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Thạnh, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên Toàn, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Diên An, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Bình Lộc, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Suối Hiệp, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Xã Suối Tiên, Huyện Diên Khánh, Tỉnh Khánh Hòa",3
"Thị trấn Tô Hạp, Huyện Khánh Sơn, Tỉnh Khánh Hòa",3
"Xã Thành Sơn, Huyện Khánh Sơn, Tỉnh Khánh Hòa",3
"Xã Sơn Lâm, Huyện Khánh Sơn, Tỉnh Khánh Hòa",3
"Xã Sơn Hiệp, Huyện Khánh Sơn, Tỉnh Khánh Hòa",3
"Xã Sơn Bình, Huyện Khánh Sơn, Tỉnh Khánh Hòa",3
"Xã Sơn Trung, Huyện Khánh Sơn, Tỉnh Khánh Hòa",3
"Xã Ba Cụm Bắc, Huyện Khánh Sơn, Tỉnh Khánh Hòa",3
"Xã Ba Cụm Nam, Huyện Khánh Sơn, Tỉnh Khánh Hòa",3
"Thị trấn Trường Sa, Huyện Trường Sa, Tỉnh Khánh Hòa",3
"Xã Song Tử Tây, Huyện Trường Sa, Tỉnh Khánh Hòa",3
"Xã Sinh Tồn, Huyện Trường Sa, Tỉnh Khánh Hòa",3
"Phường Đô Vinh, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Phước Mỹ, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Bảo An, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Phủ Hà, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Thanh Sơn, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Mỹ Hương, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Tấn Tài, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Kinh Dinh, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Đạo Long, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Đài Sơn, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Đông Hải, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Mỹ Đông, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Xã Thành Hải, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Văn Hải, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Mỹ Bình, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Phường Mỹ Hải, Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",3
"Xã Phước Bình, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Xã Phước Hòa, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Xã Phước Tân, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Xã Phước Tiến, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Xã Phước Thắng, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Xã Phước Thành, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Xã Phước Đại, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Xã Phước Chính, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Xã Phước Trung, Huyện Bác Ái, Tỉnh Ninh Thuận",3
"Thị trấn Tân Sơn, Huyện Ninh Sơn, Tỉnh Ninh Thuận",3
"Xã Lâm Sơn, Huyện Ninh Sơn, Tỉnh Ninh Thuận",3
"Xã Lương Sơn, Huyện Ninh Sơn, Tỉnh Ninh Thuận",3
"Xã Quảng Sơn, Huyện Ninh Sơn, Tỉnh Ninh Thuận",3
"Xã Mỹ Sơn, Huyện Ninh Sơn, Tỉnh Ninh Thuận",3
"Xã Hòa Sơn, Huyện Ninh Sơn, Tỉnh Ninh Thuận",3
"Xã Ma Nới, Huyện Ninh Sơn, Tỉnh Ninh Thuận",3
"Xã Nhơn Sơn, Huyện Ninh Sơn, Tỉnh Ninh Thuận",3
"Thị trấn Khánh Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Xã Vĩnh Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Xã Phương Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Xã Tân Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Xã Xuân Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Xã Hộ Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Xã Tri Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Xã Nhơn Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Xã Thanh Hải, Huyện Ninh Hải, Tỉnh Ninh Thuận",3
"Thị trấn Phước Dân, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã Phước Sơn, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã Phước Thái, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã Phước Hậu, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã Phước Thuận, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã An Hải, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã Phước Hữu, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã Phước Hải, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã Phước Vinh, Huyện Ninh Phước, Tỉnh Ninh Thuận",3
"Xã Phước Chiến, Huyện Thuận Bắc, Tỉnh Ninh Thuận",3
"Xã Công Hải, Huyện Thuận Bắc, Tỉnh Ninh Thuận",3
"Xã Phước Kháng, Huyện Thuận Bắc, Tỉnh Ninh Thuận",3
"Xã Lợi Hải, Huyện Thuận Bắc, Tỉnh Ninh Thuận",3
"Xã Bắc Sơn, Huyện Thuận Bắc, Tỉnh Ninh Thuận",3
"Xã Bắc Phong, Huyện Thuận Bắc, Tỉnh Ninh Thuận",3
"Xã Phước Hà, Huyện Thuận Nam, Tỉnh Ninh Thuận",3
"Xã Phước Nam, Huyện Thuận Nam, Tỉnh Ninh Thuận",3
"Xã Phước Ninh, Huyện Thuận Nam, Tỉnh Ninh Thuận",3
"Xã Nhị Hà, Huyện Thuận Nam, Tỉnh Ninh Thuận",3
"Xã Phước Dinh, Huyện Thuận Nam, Tỉnh Ninh Thuận",3
"Xã Phước Minh, Huyện Thuận Nam, Tỉnh Ninh Thuận",3
"Xã Phước Diêm, Huyện Thuận Nam, Tỉnh Ninh Thuận",3
"Xã Cà Ná, Huyện Thuận Nam, Tỉnh Ninh Thuận",3
"Phường Mũi Né, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Hàm Tiến, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Phú Hài, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Phú Thủy, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Phú Tài, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Phú Trinh, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Xuân An, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Thanh Hải, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Bình Hưng, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Đức Nghĩa, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Lạc Đạo, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Đức Thắng, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Hưng Long, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Đức Long, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Xã Thiện Nghiệp, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Xã Phong Nẫm, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Xã Tiến Lợi, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Xã Tiến Thành, Thành phố Phan Thiết, Tỉnh Bình Thuận",3
"Phường Phước Hội, Thị xã La Gi, Tỉnh Bình Thuận",3
"Phường Phước Lộc, Thị xã La Gi, Tỉnh Bình Thuận",3
"Phường Tân Thiện, Thị xã La Gi, Tỉnh Bình Thuận",3
"Phường Tân An, Thị xã La Gi, Tỉnh Bình Thuận",3
"Phường Bình Tân, Thị xã La Gi, Tỉnh Bình Thuận",3
"Xã Tân Hải, Thị xã La Gi, Tỉnh Bình Thuận",3
"Xã Tân Tiến, Thị xã La Gi, Tỉnh Bình Thuận",3
"Xã Tân Bình, Thị xã La Gi, Tỉnh Bình Thuận",3
"Xã Tân Phước, Thị xã La Gi, Tỉnh Bình Thuận",3
"Thị trấn Liên Hương, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Thị trấn Phan Rí Cửa, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Phan Dũng, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Phong Phú, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Vĩnh Hảo, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Vĩnh Tân, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Phú Lạc, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Phước Thể, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Hòa Minh, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Chí Công, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Xã Bình Thạnh, Huyện Tuy Phong, Tỉnh Bình Thuận",3
"Thị trấn Chợ Lầu, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Phan Sơn, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Phan Lâm, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Bình An, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Phan Điền, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Hải Ninh, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Sông Lũy, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Phan Tiến, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Sông Bình, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Thị trấn Lương Sơn, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Phan Hòa, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Phan Thanh, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Hồng Thái, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Phan Hiệp, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Bình Tân, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Phan Rí Thành, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Hòa Thắng, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Xã Hồng Phong, Huyện Bắc Bình, Tỉnh Bình Thuận",3
"Thị trấn Ma Lâm, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Thị trấn Phú Long, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã La Dạ, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Đông Tiến, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Thuận Hòa, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Đông Giang, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hàm Phú, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hồng Liêm, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Thuận Minh, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hồng Sơn, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hàm Trí, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hàm Đức, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hàm Liêm, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hàm Chính, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hàm Hiệp, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Hàm Thắng, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Xã Đa Mi, Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận",3
"Thị trấn Thuận Nam, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Mỹ Thạnh, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Hàm Cần, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Mương Mán, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Hàm Thạnh, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Hàm Kiệm, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Hàm Cường, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Hàm Mỹ, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Tân Lập, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Hàm Minh, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Thuận Quí, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Tân Thuận, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Xã Tân Thành, Huyện Hàm Thuận Nam, Tỉnh Bình Thuận",3
"Thị trấn Lạc Tánh, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Bắc Ruộng, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Nghị Đức, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã La Ngâu, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Huy Khiêm, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Măng Tố, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Đức Phú, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Đồng Kho, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Gia An, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Đức Bình, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Gia Huynh, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Đức Thuận, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Xã Suối Kiết, Huyện Tánh Linh, Tỉnh Bình Thuận",3
"Thị trấn Võ Xu, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Thị trấn Đức Tài, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Đa Kai, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Sùng Nhơn, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Mê Pu, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Nam Chính, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Đức Hạnh, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Đức Tín, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Vũ Hoà, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Tân Hà, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Đông Hà, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Xã Trà Tân, Huyện Đức Linh, Tỉnh Bình Thuận",3
"Thị trấn Tân Minh, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Thị trấn Tân Nghĩa, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Sông Phan, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Tân Phúc, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Tân Đức, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Tân Thắng, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Thắng Hải, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Tân Hà, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Tân Xuân, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Sơn Mỹ, Huyện Hàm Tân, Tỉnh Bình Thuận",3
"Xã Ngũ Phụng, Huyện Phú Quí, Tỉnh Bình Thuận",3
"Xã Long Hải, Huyện Phú Quí, Tỉnh Bình Thuận",3
"Xã Tam Thanh, Huyện Phú Quí, Tỉnh Bình Thuận",3
"Phường Quang Trung, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Duy Tân, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Quyết Thắng, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Trường Chinh, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Thắng Lợi, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Ngô Mây, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Thống Nhất, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Lê Lợi, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Nguyễn Trãi, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Phường Trần Hưng Đạo, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Đắk Cấm, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Kroong, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Ngọk Bay, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Vinh Quang, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Đắk Blà, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Ia Chim, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Đăk Năng, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Đoàn Kết, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Chư Hreng, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Đắk Rơ Wa, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Xã Hòa Bình, Thành phố Kon Tum, Tỉnh Kon Tum",3
"Thị trấn Đắk Glei, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Đắk Blô, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Đắk Man, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Đắk Nhoong, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Đắk Pék, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Đắk Choong, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Xốp, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Mường Hoong, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Ngọc Linh, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Đắk Long, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Đắk KRoong, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Xã Đắk Môn, Huyện Đắk Glei, Tỉnh Kon Tum",3
"Thị trấn Plei Kần, Huyện Ngọc Hồi, Tỉnh Kon Tum",3
